restockMaster[state],restockMaster[productDescription],restockMaster[productName],restockMaster[location],restockMaster[vendor],restockMaster[brand],restockMaster[primaryCategory],restockMaster[subCategory],restockMaster[productGramsMapped],[SumtransactionItemsTotalBeforeTax],[Quantity],[Qty_Sold___Day],[Days_in_Stock],[Adj_Qty_Sold___Day],[SumtransactionItemsTotalCost],[GP],[SumtransactionItemsTotalDiscount],[SuminventoryQuantity],[SuminventoryCost],[Avg_Inventory_Age],[Avg_Cost],[Avg_Price],[Avg_Margin],[Par],[Par__Adj_],[Weekly_Usage],[Restock_Amt],[Restock__],[DOS],[Adj_Restock_Amt],[Adj_Restock__],[DOS__Adj_]
Florida,MUV  Each,MÜV Toker Short Sleeve Tee MD,MUV-Spring Hill,Verano,MUV,Apparel,T-Shirt,,66.66,3,0.05,6,0.5,0,66.66,17.34,0,,,0,22.22,1,1.05,11,0,1.4,0,0,14,0,0
Florida,Savvy Flower 3.5g,Savvy Cherry Punch 3.5g,MUV-Bradenton-75th,Verano,Savvy,Flower,Flower,3.5 g,66.65,4,0.06667,5,0.8,15.04274952,51.60725048,34.35,44,165.4702447,4,3.76,16.66,0.774302333,1.40007,17,0,-42.13,-158.41,659.9670016,-22,-82.72,55
Florida,Sweet Supply Extract Budder 1g,Sweet Supply Lemon Cake Budder 1g,MUV-Bonita Springs,Verano,Sweet Supply,Concentrate,Extract,1 g,66.65,3,0.05,8,0.375,0,66.65,55.6,21,,7,0,22.22,1,1.05,8,0,-19.6,0,420,-10,0,56
Illinois,Enliven Snacks Bar 0.1g,Enliven Cereal Bar Cinnamon Toast Munch Other 100mg [1pk] Snacks,ZEN-Prospect Heights,Krown LLC,Enliven,Edible,Snacks,0.1 g,66.65,4,0.06667,12,0.333333333,36,30.65,19.35,0,0,,9,16.66,0.459864966,1.40007,7,0,1.87,16.83,0,9,81,0
Pennsylvania,Terrapin Whole Buds 3.5g,Terrapin Wifidelity 3.5g Flower,ZEN-Philadelphia,Terrapin,Terrapin,Flower,Whole Buds,3.5 g,66.64,3,0.05,19,0.157894737,40.86,25.78,24.86,0,0,,13.62,22.21,0.386854742,1.05,3,0,1.4,19.07,0,4,54.48,0
Florida,(the) Essence Cartridge Nectar 1g,(the) Essence Nectar Gelato 1g,MUV-Orange Park,Verano,(the) Essence,Vape,Cartridge,1 g,66.62,2,0.03333,3,0.666666667,22.95477927,43.66522073,84.88,0,0,,11.48,33.31,0.655437117,0.69993,14,0,0.93,10.68,0,19,218.12,0
Connecticut,Miss Grass Single Pack 0.4g,Miss Grass Quiet Times Zugar Mama Spark Pre-Roll 0.4g [1pk],ZEN-Naugatuck,Theraplant,Miss Grass,Pre-Roll,Single Pack,0.4 g,66.61,15,0.25,4,3.75,37.5,29.11,11.89,0,0,,2.5,4.44,0.437021468,5.25,79,2,7,17.5,0,105,262.5,0
Illinois,Miss Grass Whole Buds 4.2g,Miss Grass Generous 8th Fast Times Bob Hope 4.2g Flower,ZEN-Evanston,Ascend,Miss Grass,Flower,Whole Buds,4.2 g,66.61,2,0.03333,36,0.055555556,41.26,25.35,44.39,0,0,,20.63,33.31,0.380573487,0.69993,1,0,0.93,19.19,0,2,41.26,0
Massachusetts,Levia Oil Based Dropper 1g,Levia I Dream Tincture (I) | 1000mg,ZEN-Sharon,Levia,Levia,Tincture,Oil Based,1 g,66.6,1,0.01667,5,0.2,35,31.6,8.9,23,805,6,35,66.6,0.474474474,0.35007,4,0,-22.53,-788.55,1379.724055,-17,-595,115
Florida,Verano Reserve Multi-Pack 3.5g,Verano E85 3.5g [5-Pack],MUV-Zephyrhills,Verano,Verano Reserve,Pre-Roll,Multi-Pack,3.5 g,66.59,2,0.03333,1,2,7.491910682,59.09808932,24.91,0,0,,3.75,33.3,0.887491956,0.69993,42,0,0.93,3.49,0,56,210,0
Pennsylvania,INSA Live Extract Sugar 1g,INSA OGKB 2.0 Sugar 1g Live Resin,ZEN-Clifton Heights,INSA,INSA,Concentrate,Live Extract,1 g,66.59,2,0.03333,61,0.032786885,36,30.59,46.41,18,324,82,18,33.3,0.459378285,0.69993,1,0,-17.07,-307.26,540.0540054,-17,-306,549
Florida,MUV Chocolates 0.1g,MÜV Raspberry Dark Chocolates 100mg [10-Pack],MUV-Miramar Beach,Verano,MUV,Edible,Chocolates,0.1 g,66.57,10,0.16667,20,0.5,9.044155416,57.52584458,190.93,38,34.36779058,19,0.9,6.66,0.864140673,3.50007,11,1,-33.33,-30,227.9954401,-24,-21.6,76
Florida,MUV Chocolates 0.1g,MÜV Raspberry Dark Chocolates 100mg [10-Pack],MUV-W Palm Beach Datura,Verano,MUV,Edible,Chocolates,0.1 g,66.57,5,0.08333,61,0.081967213,4.522077708,62.04792229,62.18,18,16.27947975,109,0.9,13.31,0.932070336,1.74993,2,1,-15.67,-14.1,216.0086403,-16,-14.4,219.6
Florida,MUV Storage Each,MÜV Stash Jar .50 oz,MUV-N Miami Bch 19th,Verano,MUV,Accessories,Storage,,66.57,8,0.13333,61,0.131147541,43.75,22.82,77.43,14,122.5,438,5.47,8.32,0.342797056,2.79993,3,1,-10.27,-56.18,105.0026251,-10,-54.7,106.75
Illinois,Blaze Ground 7g,Blaze Game Time 7g Ground,ZEN-CHI West Loop,Kaviar,Blaze,Flower,Ground,7 g,66.56,2,0.03333,34,0.058823529,35,31.56,34.44,10,175,33,17.5,33.28,0.474158654,0.69993,1,0,-9.07,-158.73,300.030003,-8,-140,170
Michigan,Loud Flower Farms Bulk Deli Style 1g,MI Loud Flower Farms Jar Jar Stinks #21 Deli Style 1g Deli Style BOB,ZEN-Buchanan,MI Loud Flower Farms,Loud Flower Farms,Flower,Bulk,1 g,66.56,45.2,0.75333,6,7.533333333,200.69,-134.13,8.92,0,0,,4.44,1.47,-2.015174279,15.81993,158,5,21.09,93.64,0,211,936.84,0
Pennsylvania,Savvy Flower 3.5g,Savvy Flashbang 3.5g Flower,ZEN-West Chester,Verano,Savvy,Flower,Flower,3.5 g,66.56,5,0.08333,18,0.277777778,87.5,-20.94,103.44,19,332.5,17,17.5,13.31,-0.314603365,1.74993,6,1,-16.67,-291.73,228.0091204,-11,-192.5,68.4
Florida,(the) Essence Whole Buds 7g,(the) Essence Wino #4 7g,MUV-Apopka,Verano,(the) Essence,Flower,Whole Buds,7 g,66.54,2,0.03333,47,0.042553191,8.517012401,58.0229876,113.96,0,0,,4.26,33.27,0.872001617,0.69993,1,0,0.93,3.96,0,1,4.26,0
Florida,Sweet Supply Extract Budder 1g,Sweet Supply Lemon Cake Budder 1g,MUV-Orange City,Verano,Sweet Supply,Concentrate,Extract,1 g,66.54,3,0.05,6,0.5,0,66.54,55.71,21,,5,0,22.18,1,1.05,11,0,-19.6,0,420,-7,0,42
Arizona,Connected Whole Buds 10g,Connected Ghost OG 10g Flower,ZEN-Phoenix (Emerald),Alien Labs,Connected,Flower,Whole Buds,10 g,66.53,1,0.01667,9,0.111111111,60,6.53,53.97,0,0,,60,66.53,0.09815121,0.35007,2,0,0.47,28.2,0,3,180,0
Pennsylvania,Dip Devices Devices Each,Dip Devices Little Dipper White,ZEN-Norristown,CannaDevices,Dip Devices,Accessories,Devices,,66.53,2,0.03333,61,0.032786885,30,36.53,14.47,39,585,817,15,33.27,0.549075605,0.69993,1,0,-38.07,-571.05,1170.117012,-38,-570,1189.5
Florida,(the) Essence All In One 0.3g,(the) Essence Nectar Heir Heads 0.3g,MUV-Brandon,Verano,(the) Essence,Vape,All In One,0.3 g,66.52,4,0.06667,10,0.4,10.53056566,55.98943434,56.48,0,0,,2.63,16.63,0.84169324,1.40007,8,0,1.87,4.92,0,11,28.93,0
Pennsylvania,Hijinks Whole Buds 1g,Hijinks Zesty Bestie 1g Flower,ZEN-Harrisburg,Jushi,Hijinks,Flower,Whole Buds,1 g,66.51,5,0.08333,3,1.666666667,17.5,49.01,15.99,0,0,,3.5,13.3,0.736881672,1.74993,35,1,2.33,8.16,0,47,164.5,0
Florida,(the) Essence Extract Badder 1g,(the) Essence Nectar Dosilato Badder 1g,MUV-Tallahassee,Verano,(the) Essence,Concentrate,Extract,1 g,66.5,2,0.03333,7,0.285714286,18.49706554,48.00293446,45,0,0,,9.25,33.25,0.721848639,0.69993,6,0,0.93,8.6,0,8,74,0
Florida,MUV Multi-Pack 3.5g,MÜV Mint Shake 3.5g [5-Pack],MUV-N Miami Bch 19th,Verano,MUV,Pre-Roll,Multi-Pack,3.5 g,66.5,3,0.05,3,1,4.415662686,62.08433731,40.75,0,0,,1.47,22.17,0.933599057,1.05,21,0,1.4,2.06,0,28,41.16,0
Florida,Verano Devices Vaporizer for Concentrate Each,Boundless Terp Pen Portable Vaporizer Each,MUV-Stuart,Verano,Verano,Accessories,Devices,,66.5,2,0.03333,61,0.032786885,28.06030151,38.43969849,3.5,23,322.6934673,673,14.03,33.25,0.578040579,0.69993,1,0,-22.07,-309.64,690.0690069,-22,-308.66,701.5
Illinois,Cabbage Club  Each,Zen Leaf Cabbage Club Hat White,ZEN-Saint Charles,Verano,Cabbage Club,Apparel,Hat,,66.5,17,0.28333,37,0.459459459,169.15,-102.65,311.75,0,0,,9.95,3.91,-1.543609023,5.94993,10,2,7.93,78.9,0,13,129.35,0
Ohio,(the) Essence Single Pack 1g,The Essence | Preroll | Layered Cakes (I) (21%) | 1g,ZEN-Newark,Verano,(the) Essence,Pre-Roll,Single Pack,1 g,66.5,6,0.1,21,0.285714286,45,21.5,26.5,,,,7.5,11.08,0.323308271,2.1,6,1,2.8,21,,8,60,
Pennsylvania,(the) Essence Whole Buds 3.5g,(the) Essence Kush Scout 3.5g Flower,ZEN-Washington,Verano,(the) Essence,Flower,Whole Buds,3.5 g,66.5,3,0.05,1,3,63,3.5,61,0,0,,21,22.17,0.052631579,1.05,63,0,1.4,29.4,0,84,1764,0
Illinois,Sol Canna Whole Buds 3.5g,Sol Canna Poly Umami 3.5g Flower,ZEN-Evanston,Sol Canna,Sol Canna,Flower,Whole Buds,3.5 g,66.49,2,0.03333,28,0.071428571,30,36.49,24.51,28,420,27,15,33.25,0.548804331,0.69993,2,0,-27.07,-406.05,840.0840084,-26,-390,392
Florida,MUV Cartridge 0.5g,MÜV Plus Mint Diesel  0.5g,MUV-Port Richey,Verano,MUV,Vape,Cartridge,0.5 g,66.49,4,0.06667,32,0.125,19.49089291,46.99910709,96.51,0,0,,4.87,16.62,0.706859785,1.40007,3,0,1.87,9.11,0,4,19.48,0
Florida,MUV All In One 0.3g,MÜV Plus  Mod Grapes x ApplesxBananas 0.3g,MUV-Naranja,Verano,MUV,Vape,All In One,0.3 g,66.47,4,0.06667,57,0.070175439,11.08915771,55.38084229,56.53,20,55.44578856,56,2.77,16.62,0.833170487,1.40007,1,0,-18.13,-50.22,299.9850007,-18,-49.86,285
Pennsylvania,Savvy Flower 7g,Savvy Pink Diesel 7g Flower,ZEN-Norristown,Verano,Savvy,Flower,Flower,7 g,66.47,2,0.03333,7,0.285714286,64.96,1.51,70.53,0,0,,32.48,33.24,0.022717015,0.69993,6,0,0.93,30.21,0,8,259.84,0
Florida,MUV Extract 1g,MÜV Plus Mint Diesel CDT Klik 1g,MUV-Sarasota (Fruitville),Verano,MUV,Concentrate,Extract,1 g,66.45,2,0.03333,61,0.032786885,23.51402341,42.93597659,55.05,2,23.51402341,209,11.76,33.23,0.646139603,0.69993,1,0,-1.07,-12.58,60.0060006,-1,-11.76,61
Illinois,Day Savers Rolling Papers/Cones Each,DaySavers King Size Tubes - Ceramic Tip [5pk],ZEN-CHI Rogers Park,Day Savers,Day Savers,Accessories,Rolling Papers/Cones,,66.45,9,0.15,54,0.166666667,44.91,21.54,28.05,6,29.94,53,4.99,7.38,0.324153499,3.15,4,1,-1.8,-8.98,40,-1,-4.99,36
Florida,(the) Essence Cartridge Nectar 0.5g,(the) Essence Nectar Gator Breath 0.5g,MUV-Naranja,Verano,(the) Essence,Vape,Cartridge,0.5 g,66.44,2,0.03333,22,0.090909091,9.673061145,56.76693885,15.06,22,106.4036726,21,4.84,33.22,0.854409074,0.69993,2,0,-21.07,-101.98,660.0660066,-19,-91.96,242
Florida,Savvy Rolling Papers/Cones Each,Savvy King French White Papers - Booklet 32 Pack,MUV-Apollo Beach,Verano,Savvy,Accessories,Rolling Papers/Cones,,66.42,27,0.45,39,0.692307692,14.4,52.02,14.58,0,0,,0.53,2.46,0.783197832,9.45,15,3,12.6,6.68,0,19,10.07,0
New Jersey,Zen Leaf Rolling Papers/Cones Each,Zen Leaf 1 1/4 inch Rolling Papers Booklet,ZEN-Elizabeth,Verano,Zen Leaf,Accessories,Rolling Papers/Cones,,66.42,39,0.65,61,0.639344262,21.45,44.97,11.58,102,56.1,152,0.55,1.7,0.677055104,13.65,13,5,-83.8,-46.09,156.9230769,-84,-46.2,159.5384615
Florida,Savvy Cartridge 2g,Savvy Extra Rainbow Belts 2g,MUV-Miramar Beach,Verano,Savvy,Vape,Cartridge,2 g,66.41,2,0.03333,20,0.1,37.01180916,29.39819084,112.09,22,407.1299007,19,18.51,33.21,0.44267717,0.69993,2,0,-21.07,-390.01,660.0660066,-19,-351.69,220
Ohio,Rove Batteries Each,Accessories | Rove | Diamond Series Battery | Grey,ZEN-Canton,Rove,Rove,Accessories,Batteries,,66.4,3,0.05,8,0.375,32.61,33.79,10.6,4,34.44,11,10.87,22.13,0.508885542,1.05,8,0,-2.6,-28.26,80,7,76.09,10.66666667
Illinois,Blazy Susan Rolling Papers/Cones Each,Blazy Susan Cones King Dead Head [3pk],ZEN-Naperville,High Mountain Imports,Blazy Susan,Accessories,Rolling Papers/Cones,,66.4,13,0.21667,61,0.213114754,22.36,44.04,5.1,3,5.16,217,1.72,5.11,0.663253012,4.55007,4,2,3.07,5.28,13.84594083,3,5.16,14.07692308
Florida,MUV Lighter Disposable Each,MÜV Orange Bic Lighter Each,MUV-Clearwater-19N,Verano,MUV,Accessories,Lighter,,66.38,29,0.48333,60,0.483333333,46.2,20.18,20.62,21,34.65,59,1.59,2.29,0.304007231,10.14993,10,3,-7.47,-11.88,43.44857551,-7,-11.13,43.44827586
Nevada,Sauce All In One 1g,Sauce Zkittles Live Resin 1g All-In-One,ZEN-Reno,Sauce,Sauce,Vape,All In One,1 g,66.38,2,0.03333,3,0.666666667,36,30.38,24.62,0,0,,18,33.19,0.457667972,0.69993,14,0,0.93,16.74,0,19,342,0
Ohio,(the) Essence Cartridge 1g,The Essence | Cartridge | Cntl Crush (S) | 1g,ZEN-Antwerp,Verano,(the) Essence,Vape,Cartridge,1 g,66.38,2,0.03333,60,0.033333333,48,18.38,30.62,15,360,74,24,33.19,0.27689063,0.69993,1,0,-14.07,-337.68,450.0450045,-14,-336,450
Illinois,Dabstract Single Pack Infused 0.75g,Dabstract Banana Deep Infused Pre-Roll 0.75g [1pk],ZEN-CHI Rogers Park,Bedford Grow,Dabstract,Pre-Roll,Single Pack,0.75 g,66.37,7,0.11667,7,1,0.35,66.02,77.13,13,0.65,6,0.05,9.48,0.994726533,2.45007,21,1,-9.73,-0.49,111.4253878,15,0.75,13
Pennsylvania,Prime Wellness Cured Resin Cartridge 1g,Prime Wellness Purple Thai #25 Cured Resin 1g Cartridge,ZEN-Philadelphia,Acreage,Prime Wellness,Vape,Cartridge,1 g,66.37,3,0.05,48,0.0625,54,12.37,70.13,0,0,,18,22.12,0.186379388,1.05,1,0,1.4,25.2,0,2,36,0
Florida,Sweet Supply Single Pack 0.7g,Sweet Supply Ice Cream Candy 0.7g [1-Pack],MUV-Apopka,Verano,Sweet Supply,Pre-Roll,Single Pack,0.7 g,66.36,15,0.25,20,0.75,0,66.36,57.39,33,,19,0,4.42,1,5.25,16,2,-26,0,132,-12,0,44
Illinois,NWTN Glass Pipes Water Pipe Each,NWTN Home Deco Gravity Bong  Amber,ZEN-Saint Charles,NWTN,NWTN,Accessories,Glass Pipes,,66.36,1,0.01667,39,0.025641026,44,22.36,22.14,4,176,38,44,66.36,0.33694997,0.35007,1,0,-3.53,-155.32,239.9520096,-3,-132,156
Illinois,Superflux Live Extract Sugar 4g,Superflux Rainbow Belts 2.0 Sugar 4g Live Resin,ZEN-CHI Rogers Park,Bedford Grow,Superflux,Concentrate,Live Extract,4 g,66.36,1,0.01667,10,0.1,45,21.36,54.14,0,0,,45,66.36,0.321880651,0.35007,2,0,0.47,21.15,0,3,135,0
Arizona,Daze Off Small Buds 3.5g,Daze Off Confidence Booster 3.5g Smalls,ZEN-Phoenix (Emerald),Aeriz,Daze Off,Flower,Small Buds,3.5 g,66.35,6,0.1,50,0.12,48,18.35,86.65,44,352,49,8,11.06,0.276563677,2.1,3,1,-41.2,-329.6,440,-41,-328,366.6666667
Connecticut,Theraplant Pills 1g,Theraplant High Strength Indoti Pill 1000mg [10pk] (MED),ZEN-Enfield,Theraplant,Theraplant,Edible,Pills,1 g,66.35,1,0.01667,5,0.2,54,12.35,32.15,9,486,4,54,66.35,0.186134137,0.35007,4,0,-8.53,-460.62,539.8920216,-3,-162,45
Illinois,Mexijuana Candy 0.1g,Mexijuana Chamoy Dip 100mg [1pk] Candy,ZEN-CHI Pilsen,Drecisco Farms,Mexijuana,Edible,Candy,0.1 g,66.35,6,0.1,61,0.098360656,39,27.35,56.65,5,32.5,103,6.5,11.06,0.412207988,2.1,2,1,-2.2,-14.3,50,-2,-13,50.83333333
Arizona,Stiiizy Batteries Variable Voltage Each,STIIIZY Pro Battery Variable Voltage Battery Rose Gold,ZEN-Phoenix (Emerald),Stiiizy,Stiiizy,Accessories,Batteries,,66.34,5,0.08333,60,0.083333333,50,16.34,35.91,5,50,299,10,13.27,0.246306904,1.74993,2,1,-2.67,-26.7,60.0024001,-3,-30,60
Arizona,Verano Batteries Auto Draw Each,Verano HYPHEN Sidecar Auto Draw Black,ZEN-Chandler,Verano,Verano,Accessories,Batteries,,66.34,6,0.1,47,0.127659574,48,18.34,32.66,84,672,46,8,11.06,0.276454628,2.1,3,1,-81.2,-649.6,840,-80,-640,658
Florida,Verano Single Pack 0.7g,Verano Guava Casquitos 0.7g [1-Pack],MUV-N Smyrna Bch,Verano,Verano,Pre-Roll,Single Pack,0.7 g,66.34,14,0.23333,25,0.56,0,66.34,77.16,34,,24,0,4.74,1,4.89993,12,2,-27.47,0,145.7163674,-18,0,60.71428571
Pennsylvania,Savvy Flower 7g,Savvy Pink Diesel 7g Flower,ZEN-Philadelphia,Verano,Savvy,Flower,Flower,7 g,66.34,3,0.05,32,0.09375,97.44,-31.1,139.16,0,0,,32.48,22.11,-0.468797106,1.05,2,0,1.4,45.47,0,3,97.44,0
Massachusetts,High Mountain Imports Rolling Papers/Cones Each,High Mountain Imports | Raw Classic King Size Cones | 3pk,ZEN-Plymouth,High Mountain Imports,High Mountain Imports,Accessories,Rolling Papers/Cones,,66.33,21,0.35,60,0.35,25.89447,40.43553,1.92,4,4.9323,,1.23,3.16,0.609611488,7.35,7,2,5.8,7.13,11.42857143,6,7.38,11.42857143
Arizona,Lookah Batteries 510 Battery Each,Lookah 510 Thread Bear Battery Variable Voltage Battery Blue,ZEN-Phoenix (Cave Creek),High Mountain Imports,Lookah,Accessories,Batteries,,66.31,3,0.05,61,0.049180328,43.5,22.81,10.19,18,261,669,14.5,22.1,0.343990348,1.05,1,0,-16.6,-240.7,360,-17,-246.5,366
Pennsylvania,On The Rocks Live Rosin Cartridge 0.5g,On The Rocks Pink Certz Live Rosin 0.5g Cartridge,ZEN-Monroeville,Verano,On The Rocks,Vape,Cartridge,0.5 g,66.31,3,0.05,18,0.166666667,82.5,-16.19,70.19,9,247.5,17,27.5,22.1,-0.244156236,1.05,4,0,-7.6,-209,180,-4,-110,54
Florida,Savvy Flower 14g,Savvy GMO Jungle Cake 14g,MUV-Merritt Island,Verano,Savvy,Flower,Flower,14 g,66.3,2,0.03333,1,2,15.11287101,51.18712899,94.2,0,0,,7.56,33.15,0.772053228,0.69993,42,0,0.93,7.03,0,56,423.36,0
Ohio,AVD Batteries Each,Accessories | AVD | Palm Vape Battery,ZEN-Dayton,Active,AVD,Accessories,Batteries,,66.3,3,0.05,60,0.05,37.5,28.8,10.2,26,325,,12.5,22.1,0.43438914,1.05,1,0,-24.6,-307.5,520,-25,-312.5,520
Pennsylvania,(the) Essence Whole Buds 14g,(the) Essence Glitter Bomb 14g Flower,ZEN-Norristown,Verano,(the) Essence,Flower,Whole Buds,14 g,66.3,1,0.01667,1,1,57.5,8.8,44.2,0,0,,57.5,66.3,0.132730015,0.35007,21,0,0.47,27.03,0,28,1610,0
Pennsylvania,(the) Essence Whole Buds 14g,(the) Essence Jet Fuel x Gelato 14g Flower,ZEN-Philadelphia,Verano,(the) Essence,Flower,Whole Buds,14 g,66.3,1,0.01667,11,0.090909091,55,11.3,44.2,23,1265,10,55,66.3,0.170437406,0.35007,2,0,-22.53,-1239.15,1379.724055,-20,-1100,253
Pennsylvania,(the) Essence Whole Buds 14g,(the) Essence Jet Fuel x Gelato 14g Flower,ZEN-Sellersville,Verano,(the) Essence,Flower,Whole Buds,14 g,66.3,1,0.01667,11,0.090909091,55,11.3,44.2,23,1265,10,55,66.3,0.170437406,0.35007,2,0,-22.53,-1239.15,1379.724055,-20,-1100,253
Pennsylvania,(the) Essence Whole Buds 14g,(the) Essence Yum Yum 14g Flower,ZEN-West Chester,Verano,(the) Essence,Flower,Whole Buds,14 g,66.3,1,0.01667,5,0.2,55,11.3,44.2,23,1265,4,55,66.3,0.170437406,0.35007,4,0,-22.53,-1239.15,1379.724055,-17,-935,115
Florida,Verano Devices Vaporizer for Concentrate Each,Boundless Terp Pen Portable Vaporizer Each,MUV-Shalimar,Verano,Verano,Accessories,Devices,,66.29,4,0.06667,13,0.307692308,56.12060302,10.16939698,73.71,0,0,,14.03,16.57,0.153407708,1.40007,6,0,1.87,26.24,0,9,126.27,0
