restockMaster[state],restockMaster[productDescription],restockMaster[productName],restockMaster[location],restockMaster[vendor],restockMaster[brand],restockMaster[primaryCategory],restockMaster[subCategory],restockMaster[productGramsMapped],[SumtransactionItemsTotalBeforeTax],[Quantity],[Qty_Sold___Day],[Days_in_Stock],[Adj_Qty_Sold___Day],[SumtransactionItemsTotalCost],[GP],[SumtransactionItemsTotalDiscount],[SuminventoryQuantity],[SuminventoryCost],[Avg_Inventory_Age],[Avg_Cost],[Avg_Price],[Avg_Margin],[Par],[Par__Adj_],[Weekly_Usage],[Restock_Amt],[Restock__],[DOS],[Adj_Restock_Amt],[Adj_Restock__],[DOS__Adj_]
Illinois,Swift Lifts Multi-Pack 3.5g,Swift Lifts Short Lifts Lemon Pastries Pre-Roll 3.5g [10pk],ZEN-Evanston,Verano,Swift Lifts,Pre-Roll,Multi-Pack,3.5 g,201.88,7,0.11667,48,0.145833333,154,47.88,109.62,17,374,47,22,28.84,0.237170596,2.45007,3,1,-13.73,-302.06,145.7101226,-13,-286,116.5714286
Florida,MUV Single Pack 0.7g,MÜV Dosilato 0.7g [1-Pack],MUV-JAX MP,Verano,MUV,Pre-Roll,Single Pack,0.7 g,201.87,49,0.81667,42,1.166666667,22.37448801,179.495512,202.38,23,18.37904372,41,0.46,4.12,0.889163878,17.15007,25,6,-0.13,-0.06,28.16315035,10,4.6,19.71428571
Illinois,Tales & Travels Whole Buds 3.5g,Tales & Travels Cali Queen 3.5g Flower,ZEN-Saint Charles,Revolution,Tales & Travels,Flower,Whole Buds,3.5 g,201.87,8,0.13333,60,0.133333333,108,93.87,90.13,2,27,63,13.5,25.23,0.465002229,2.79993,3,1,1.73,23.36,15.00037501,2,27,15
Nevada,Drink Loud Drinks Drink Mix 0.1g,Drink Loud Pink Lemonade Drink Mix 100mg [1pk] Beverage,ZEN-North Las Vegas,Rove,Drink Loud,Edible,Drinks,0.1 g,201.86,25,0.41667,41,0.609756098,100,101.86,60.64,15,60,12,4,8.07,0.504607153,8.75007,13,3,-3.33,-13.32,35.999712,2,8,24.6
West Virginia,(the) Essence Extract Kief 1g,(the) Essence Purpentine Kief 1g,ZEN-Wheeling,Verano,(the) Essence,Concentrate,Extract,1 g,201.86,9,0.15,41,0.219512195,157.5,44.36,115.39,15,262.5,26,17.5,22.43,0.219756267,3.15,5,1,-10.8,-189,100,-9,-157.5,68.33333333
Florida,MUV Extract 1g,MÜV Plus Pai Gow Punch CDT Dablicator 1g,MUV-Deerfield Beach,Verano,MUV,Concentrate,Extract,1 g,201.85,7,0.11667,61,0.114754098,0,201.85,223.39,17,,68,0,28.84,1,2.45007,2,1,-13.73,0,145.7101226,-14,0,148.1428571
Florida,Sweet Supply Cured Extract Budder 1g,Sweet Supply Pineapple Upside Down Cake Budder 1g,MUV-Ocala,Verano,Sweet Supply,Concentrate,Cured Extract,1 g,201.85,11,0.18333,7,1.571428571,81.75588134,120.0941187,246.4,0,0,,7.43,18.35,0.594967147,3.84993,33,1,5.13,38.12,0,44,326.92,0
Florida,(the) Essence Extract Badder 1g,(the) Essence Nectar Melonade Badder 1g,MUV-Orlando (Vineland),Verano,(the) Essence,Concentrate,Extract,1 g,201.84,7,0.11667,6,1.166666667,0,201.84,188.41,17,,5,0,28.83,1,2.45007,25,1,-13.73,0,145.7101226,16,0,14.57142857
Florida,MUV  Each,MÜV High Garden Society Hoodie LG,MUV-Boynton Beach,Verano,MUV,Apparel,Hoodie,,201.84,6,0.1,30,0.2,0,201.84,68.16,0,,,0,33.64,1,2.1,4,1,2.8,0,0,6,0,0
Florida,MUV Oil Based Dropper 0.3g,MÜV THC Tincture 300mg (30mL),MUV-N Smyrna Bch,Verano,MUV,Tincture,Oil Based,0.3 g,201.84,10,0.16667,61,0.163934426,25.33228387,176.5077161,205.66,8,22.51758566,31,2.53,20.18,0.874493243,3.50007,3,1,-3.33,-8.42,47.99904002,-3,-7.59,48.8
Nevada,Clout King Single Pack 1g,Clout King Blue Slushee Pre-Roll 1g [1pk],ZEN-Apache,Vlasic,Clout King,Pre-Roll,Single Pack,1 g,201.84,23,0.38333,47,0.489361702,115,86.84,79.91,2,10,46,5,8.78,0.430241776,8.04993,10,3,8.73,43.65,5.217436673,12,60,4.086956522
Pennsylvania,High Supply Small Buds 28g,Supply™ WC Watermelon Z 28g Smalls,ZEN-Sellersville,Cresco,High Supply,Flower,Small Buds,28 g,201.84,2,0.03333,13,0.153846154,144,57.84,159.16,6,432,12,72,100.92,0.286563615,0.69993,3,0,-5.07,-365.04,180.0180018,-2,-144,39
Florida,MUV Whole Buds 3.5g,MÜV Dosilato 3.5g,MUV-Tampa W Kennedy,Verano,MUV,Flower,Whole Buds,3.5 g,201.82,14,0.23333,61,0.229508197,59.58622088,142.2337791,501.68,94,400.0789116,210,4.26,14.42,0.704755619,4.89993,5,2,-87.47,-372.62,402.862898,-88,-374.88,409.5714286
West Virginia,(the) Essence Whole Buds 7g,(the) Essence Purpentine 7g Flower,ZEN-Wheeling,Verano,(the) Essence,Flower,Whole Buds,7 g,201.82,4,0.06667,41,0.097560976,160,41.82,119.18,8,320,40,40,50.46,0.207214349,1.40007,2,0,-6.13,-245.2,119.9940003,-5,-200,82
Pennsylvania,Double Bear Cartridge 1g,Double Bear Eggnogg 1g Cartridge,ZEN-Monroeville,Terrapin,Double Bear,Vape,Cartridge,1 g,201.8,5,0.08333,18,0.277777778,85,116.8,50.7,0,0,,17,40.36,0.578790882,1.74993,6,1,2.33,39.61,0,8,136,0
Arizona,Savvy Flower 7g,Savvy Black Amber 7g Flower,ZEN-Phoenix (Emerald),Verano,Savvy,Flower,Flower,7 g,201.79,8,0.13333,33,0.242424242,200,1.79,202.21,17,425,31,25,25.22,0.008870608,2.79993,5,1,-13.27,-331.75,127.5031876,-10,-250,70.125
Pennsylvania,Pulsar Batteries 510 Battery Each,Pulsar DL 2.0 PRO 510 Battery Auto-Draw Thermo Crystal Ball,ZEN-West Chester,Hara Supply,Pulsar,Accessories,Batteries,,201.79,8,0.13333,28,0.285714286,108,93.79,42.21,0,0,,13.5,25.22,0.464790128,2.79993,6,1,3.73,50.36,0,8,108,0
Pennsylvania,Prime Wellness Cartridge 1g,Prime Wellness Lion Dawg Extractor's Blend Live Resin 1g Cartridge,ZEN-Monroeville,Acreage,Prime Wellness,Vape,Cartridge,1 g,201.78,5,0.08333,7,0.714285714,100,101.78,50.72,0,0,,20,40.36,0.504410744,1.74993,15,1,2.33,46.6,0,20,400,0
New Jersey,(the) Essence Single Pack 1g,(the) Essence Starkiller 1g [1pk],ZEN-Mount Holly,Verano,(the) Essence,Pre-Roll,Single Pack,1 g,201.76,22,0.36667,17,1.294117647,74.8,126.96,117.24,0,0,,3.4,9.17,0.62926249,7.70007,27,3,10.27,34.92,0,36,122.4,0
Michigan,Freedom Green Farms Single Pack 1g,Freedom Green Farms Peanut Butter Cup Pre-Rolls 1g [1pk],ZEN-Buchanan,Freedom Green Farms,Freedom Green Farms,Pre-Roll,Single Pack,1 g,201.76,75,1.25,38,1.973684211,93,108.76,77.74,18,22.32,37,1.24,2.69,0.539056305,26.25,41,9,17,21.08,14.4,37,45.88,9.12
Ohio,The Lab Cartridge 1g,Jushi | The Lab | Cartridge | Quantum Fog (S) | 1g,ZEN-Canton,Jushi,The Lab,Vape,Cartridge,1 g,201.76,7,0.11667,60,0.116666667,126,75.76,80.74,16,288,55,18,28.82,0.375495638,2.45007,2,1,-12.73,-229.14,137.1389389,-13,-234,137.1428571
Florida,MUV All In One 0.3g,MÜV Plus B-52 Bomber 0.3g,MUV-Clearwater-19N,Verano,MUV,Vape,All In One,0.3 g,201.75,13,0.21667,61,0.213114754,29.7075113,172.0424887,198,4,10.80273138,80,2.29,15.52,0.852750873,4.55007,4,2,2.07,4.74,18.46125444,2,4.58,18.76923077
Florida,MUV Single Pack 0.7g,MÜV Applescotti 0.7g [1-Pack],MUV-Lady Lake,Verano,MUV,Pre-Roll,Single Pack,0.7 g,201.75,45,0.75,44,1.022727273,25.06591836,176.6840816,169.5,0,0,,0.56,4.48,0.87575753,15.75,21,5,21,11.76,0,29,16.24,0
Florida,Savvy Multi-Pack 1g,Savvy Wedding Kush Mints Barrels 1g [2-Pack],MUV-Deerfield Beach,Verano,Savvy,Pre-Roll,Multi-Pack,1 g,201.75,26,0.43333,48,0.541666667,0,201.75,155.75,13,,33,0,7.76,1,9.09993,11,3,-0.87,0,30.00023077,2,0,24
Pennsylvania,Prime Wellness Cured Resin Cartridge 1g,Prime Wellness Blueberry Don Extractor's Blend Cured Resin 1g Cartridge,ZEN-Harrisburg,Acreage,Prime Wellness,Vape,Cartridge,1 g,201.75,6,0.1,27,0.222222222,108,93.75,71.25,4,72,26,18,33.63,0.464684015,2.1,5,1,-1.2,-21.6,40,2,36,18
Florida,(the) Essence Whole Buds 3.5g,(the) Essence Wedding Kush Mints 3.5g,MUV-Tampa Dale Mabry,Verano,(the) Essence,Flower,Whole Buds,3.5 g,201.74,8,0.13333,61,0.131147541,30.22574203,171.514258,200.26,31,117.1247504,84,3.78,25.22,0.850174769,2.79993,3,1,-27.27,-103.08,232.5058126,-27,-102.06,236.375
Arizona,Daze Off Small Buds 3.5g,Daze Off Petit Dejeuner 3.5g Smalls,ZEN-Phoenix (Emerald),Aeriz,Daze Off,Flower,Small Buds,3.5 g,201.73,13,0.21667,28,0.464285714,104,97.73,129.77,36,288,27,8,15.52,0.484459426,4.55007,10,2,-29.93,-239.44,166.15129,-23,-184,77.53846154
Pennsylvania,Gron Candy Gummy 0.1g,Gron Pearls Rosin Dragon Fruit Troches 100mg [10pk],ZEN-New Kensington,Gron,Gron,Edible,Candy,0.1 g,201.73,11,0.18333,12,0.916666667,0.11,201.62,155.77,0,0,,0.01,18.34,0.999454717,3.84993,19,1,5.13,0.05,0,26,0.26,0
Pennsylvania,(the) Essence Cartridge Nectar 1g,(the) Essence Nectar Guava Jam Cured Resin 1g Cartridge,ZEN-Altoona,Verano,(the) Essence,Vape,Cartridge,1 g,201.7,8,0.13333,31,0.258064516,210,-8.3,202.3,22,577.5,5,26.25,25.21,-0.041150223,2.79993,5,1,-18.27,-479.59,165.0041251,-15,-393.75,85.25
Pennsylvania,Calypso Live Extract Sugar 1g,Calypso Jealousy Mntz Sugar 1g Live Resin,ZEN-Pittsburgh Robinson,Calypso,Calypso,Concentrate,Live Extract,1 g,201.68,8,0.13333,31,0.258064516,130.88,70.8,110.32,0,0,,16.36,25.21,0.35105117,2.79993,5,1,3.73,61.02,0,7,114.52,0
Arizona,Swift Lifts Multi-Pack 2.5g,Swift Lifts Winter Truffle Pre-Roll 2.5g [5pk],ZEN-Prescott,Verano,Swift Lifts,Pre-Roll,Multi-Pack,2.5 g,201.66,11,0.18333,8,1.375,187,14.66,176.59,0,0,,17,18.33,0.072696618,3.84993,29,1,5.13,87.21,0,39,663,0
Ohio,Certified Cultivators Candy Gummy 0.1g,Certified Cultivators | Gummies | 1:1 Pink Lemonade Quartz + CBG (10pk) | 101mg,ZEN-Newark,Certified Cultivators,Certified Cultivators,Edible,Candy,0.1 g,201.65,14,0.23333,24,0.583333333,75.6,126.05,57.35,9,48.6,25,5.4,14.4,0.625092983,4.89993,12,2,-2.47,-13.34,38.5719796,7,37.8,15.42857143
Nevada,THC Design Whole Buds 3.5g,THC Design XJ-13 3.5g Flower,ZEN-Carson City,Silver Sage Wellness,THC Design,Flower,Whole Buds,3.5 g,201.64,7,0.11667,34,0.205882353,101.5,100.14,81.86,18,261,33,14.5,28.81,0.496627653,2.45007,4,1,-14.73,-213.59,154.2813062,-12,-174,87.42857143
Arizona,Drip Single Pack Infused 0.7g,Drip Bubble Hash Rainbow RZ x Gastro Pop Infused Pre-Roll .7g [1pk],ZEN-Phoenix (Emerald),TruMed,Drip,Pre-Roll,Single Pack,0.7 g,201.63,23,0.38333,32,0.71875,155.25,46.38,154.87,1,6.75,31,6.75,8.77,0.230025294,8.04993,15,3,9.73,65.68,2.608718337,19,128.25,1.391304348
Pennsylvania,(the) Essence Whole Buds 14g,(the) Essence Alien Blues 14g Flower,ZEN-Philadelphia,Verano,(the) Essence,Flower,Whole Buds,14 g,201.59,3,0.05,11,0.272727273,165,36.59,129.91,21,1155,10,55,67.2,0.181507019,1.05,6,0,-19.6,-1078,420,-13,-715,77
Florida,MUV Live Extract Badder 1g,MÜV Live Resin Mint Diesel Badder 1g,MUV-Orange City,Verano,MUV,Concentrate,Live Extract,1 g,201.58,6,0.1,13,0.461538462,49.76374124,151.8162588,192.91,42,418.0154264,12,8.29,33.6,0.753131555,2.1,10,1,-39.2,-324.97,420,-29,-240.41,91
Florida,MUV Ointment Gel 0.5g,MÜV Evolve THC Gel 500mg,MUV-Orlando,Verano,MUV,Topical,Ointment,0.5 g,201.58,8,0.13333,61,0.131147541,38.6891667,162.8908333,324.42,24,116.0675001,163,4.84,25.2,0.80807041,2.79993,3,1,-20.27,-98.11,180.0045001,-20,-96.8,183
Florida,MUV  Each,MÜV MÜV Smoke Break Hat Each,MUV-Panama City,Verano,MUV,Apparel,Hat,,201.57,14,0.23333,51,0.274509804,0,201.57,78.43,0,,,0,14.4,1,4.89993,6,2,6.53,0,0,8,0,0
Florida,Tyson 2.0 Cartridge 0.5g,Tyson 2.0 Mike's Meringue 0.5g,MUV-Sebastian,Verano,Tyson 2.0,Vape,Cartridge,0.5 g,201.57,9,0.15,61,0.147540984,39.96041854,161.6095815,158.43,10,49.95052318,88,4.44,22.4,0.801754137,3.15,3,1,-5.8,-25.75,66.66666667,-6,-26.64,67.77777778
Pennsylvania,Prime Wellness Cartridge 1g,Prime Wellness Violet Fog Live Resin 1g Cartridge,ZEN-Clifton Heights,Acreage,Prime Wellness,Vape,Cartridge,1 g,201.57,5,0.08333,16,0.3125,100,101.57,50.93,0,0,,20,40.31,0.503894429,1.74993,7,1,2.33,46.6,0,9,180,0
Florida,Sweet Supply Cured Extract Budder 1g,Sweet Supply Glitter Bomb Budder 1g,MUV-Boynton Beach,Verano,Sweet Supply,Concentrate,Extract,1 g,201.56,10,0.16667,34,0.294117647,80.58615812,120.9738419,205.94,0,0,,8.06,20.16,0.600187745,3.50007,6,1,4.67,37.64,0,8,64.48,0
Illinois,FloraCal Live Extract Rosin 1g,FloraCal Papaya Fumez Badder 1g Live Rosin,ZEN-CHI Pilsen,Cresco,FloraCal,Concentrate,Live Extract,1 g,201.56,5,0.08333,3,1.666666667,131.25,70.31,150.94,0,0,,26.25,40.31,0.348829133,1.74993,35,1,2.33,61.16,0,47,1233.75,0
Illinois,Kaviar Whole Buds 1g,Kaviar Scotch & Soda 1g Flower,ZEN-CHI West Loop,Kaviar,Kaviar,Flower,Whole Buds,1 g,201.56,15,0.25,34,0.441176471,105,96.56,105.94,9,63,33,7,13.44,0.479063306,5.25,9,2,-2,-14,36,3,21,20.4
Illinois,(the) Essence Whole Buds 3.5g,(the) Essence Georgia Pie x Gastro Pop 3.5g Flower,ZEN-Highland Park,Verano,(the) Essence,Flower,Whole Buds,3.5 g,201.56,7,0.11667,28,0.25,157.5,44.06,116.94,17,382.5,27,22.5,28.79,0.218594959,2.45007,5,1,-13.73,-308.93,145.7101226,-10,-225,68
Florida,(the) Essence Extract Badder 1g,(the) Essence Nectar Tropical Teeth #8 Badder 1g,MUV-Sarasota Main,Verano,(the) Essence,Concentrate,Extract,1 g,201.54,8,0.13333,46,0.173913043,73.31054553,128.2294545,244.46,0,0,,9.16,25.19,0.636248161,2.79993,4,1,3.73,34.17,0,5,45.8,0
Florida,Savvy Flower 14g,Savvy B-52 Bomber 14g,MUV-Kendall,Verano,Savvy,Flower,Flower,14 g,201.54,4,0.06667,21,0.19047619,60.17099806,141.3690019,119.46,8,120.3419961,20,15.04,50.39,0.701443892,1.40007,4,0,-6.13,-92.2,119.9940003,-3,-45.12,42
Florida,Savvy Flower 14g,Savvy Cherry Punch 14g,MUV-Spring Hill,Verano,Savvy,Flower,Flower,14 g,201.53,4,0.06667,8,0.5,45.12824855,156.4017515,119.47,32,481.3679845,7,11.28,50.38,0.776071808,1.40007,11,0,-30.13,-339.87,479.9760012,-18,-203.04,64
New Jersey,Dogwalkers Single Pack 1g,Dogwalkers Lemon Drip 1g [1pk],ZEN-Mount Holly,GTI,Dogwalkers,Pre-Roll,Single Pack,1 g,201.53,24,0.4,18,1.333333333,162,39.53,170.47,0,0,,6.75,8.4,0.196149457,8.4,28,3,11.2,75.6,0,37,249.75,0
Nevada,THC Design Whole Buds 1g,THC Design Mandarin Fuel 1g Flower,ZEN-Reno,Silver Sage Wellness,THC Design,Flower,Whole Buds,1 g,201.52,20,0.33333,24,0.833333333,60,141.52,88.48,0,0,,3,10.08,0.702262803,6.99993,18,2,9.33,27.99,0,23,69,0
Pennsylvania,Strane Cartridge 1g,Strane Apricot Jam 1g Cartridge,ZEN-Sellersville,Holistic,Strane,Vape,Cartridge,1 g,201.52,7,0.11667,17,0.411764706,105,96.52,81.98,5,75,16,15,28.79,0.478959905,2.45007,9,1,-1.73,-25.95,42.8559184,7,105,12.14285714
Florida,MUV Live Extract Resin 1g,MÜV Live Resin Rocky Road Dablicator 1g,MUV-Deltona,Verano,MUV,Concentrate,Live Extract,1 g,201.51,8,0.13333,61,0.131147541,67.60143985,133.9085602,324.49,10,96.5734855,107,8.45,25.19,0.664525632,2.79993,3,1,-6.27,-52.98,75.00187505,-6,-50.7,76.25
Massachusetts,Dialed In Candy Gummy 0.1g,Dialed In Gummies | Rosin Gummies Tropical Punch x Picnic [10pk] (H) | 100mg,ZEN-Sharon,Bask,Dialed In,Edible,Candy,0.1 g,201.5,9,0.15,23,0.391304348,112.5,89,19,,,,12.5,22.39,0.441687345,3.15,8,1,4.2,52.5,,11,137.5,
Pennsylvania,Prime Wellness Cured Resin Cartridge 0.5g,Prime Wellness Roasted Garlic Margy Cured Resin 0.5g Cartridge,ZEN-Norristown,Acreage,Prime Wellness,Vape,Cartridge,0.5 g,201.5,11,0.18333,55,0.2,110,91.5,79,1,10,39,10,18.32,0.454094293,3.84993,4,1,4.13,41.3,5.45464463,5,50,5
Pennsylvania,Terrapin Whole Buds 3.5g,Terrapin Jack's Clone 3.5g Flower,ZEN-Abington,Terrapin,Terrapin,Flower,Whole Buds,3.5 g,201.5,10,0.16667,33,0.303030303,136,65.5,103.5,0,0,,13.6,20.15,0.325062035,3.50007,6,1,4.67,63.51,0,8,108.8,0
Florida,MUV Live Extract Resin 1g,MÜV Live Resin Lemon Cake Dablicator 1g,MUV-Boynton Beach,Verano,MUV,Concentrate,Live Extract,1 g,201.49,6,0.1,27,0.222222222,0,201.49,193.01,18,,26,0,33.58,1,2.1,5,1,-15.2,0,180,-12,0,81
Florida,Savvy Multi-Pack 5g,Savvy Mint Shake Barrels 5g [10-Pack],MUV-Sebastian,Verano,Savvy,Pre-Roll,Multi-Pack,5 g,201.48,8,0.13333,40,0.2,0,201.48,204.52,8,,39,0,25.19,1,2.79993,4,1,-4.27,0,60.00150004,-2,0,40
Illinois,Kaviar Whole Buds 1g,Kaviar Blue Zushi 1g Flower,ZEN-Naperville,Kaviar,Kaviar,Flower,Whole Buds,1 g,201.48,12,0.2,21,0.571428571,90,111.48,44.52,0,0,,7.5,16.79,0.553305539,4.2,12,1,5.6,42,0,16,120,0
Illinois,Airo Pod 1g,Airo Strain Series Northern Lights 1g Pod,ZEN-Evanston,Airo,Airo,Vape,Pod,1 g,201.46,5,0.08333,28,0.178571429,112.5,88.96,101.04,0,0,,22.5,40.29,0.441576492,1.74993,4,1,2.33,52.43,0,5,112.5,0
Michigan,Lost Farm Soft Candy 0.2g,Lost Farm Mango - Apple Turnover Live Resin Soft Candy 200mg [10pk] Candy,ZEN-Buchanan,Kiva,Lost Farm,Edible,Candy,0.2 g,201.46,9,0.15,35,0.257142857,108.81,92.65,70.04,16,193.44,34,12.09,22.38,0.459892783,3.15,5,1,-11.8,-142.66,106.6666667,-9,-108.81,62.22222222
Nevada,Range Multi-Pack 1g,Range Garlic Icing Pre-Roll 1g [2pk],ZEN-Carson City,Range,Range,Pre-Roll,Multi-Pack,1 g,201.44,34,0.56667,19,1.789473684,119,82.44,155.56,0,0,,3.5,5.92,0.409253376,11.90007,38,4,15.87,55.55,0,50,175,0
Florida,(the) Essence Batteries 510 Battery Each,(the) Essence Beige 510 Battery Beige,MUV-Longwood,Verano,(the) Essence,Accessories,Batteries,,201.44,16,0.26667,61,0.262295082,0,201.44,86.56,34,0,75,0,12.59,1,5.60007,6,2,-26.53,0,127.4984063,-27,0,129.625
Massachusetts,Dime All In One 2g,Dime Industries | Disposable Distillate Mango Diesel (S) | 2g,ZEN-Plymouth,Dime Industries,Dime,Vape,All In One,2 g,201.44,6,0.1,3,2,210,-8.56,280.06,20,700,,35,33.57,-0.042494043,2.1,42,1,-17.2,-602,200,36,1260,10
Florida,(the) Essence Single Pack 0.7g,(the) Essence Sherbert Haze 0.7g [1-Pack],MUV-Longwood,Verano,(the) Essence,Pre-Roll,Single Pack,0.7 g,201.43,48,0.8,17,2.823529412,0,201.43,194.57,0,,,0,4.2,1,16.8,59,6,22.4,0,0,79,0,0
Florida,MUV Cartridge 0.5g,MÜV Live Resin Rocky Road 0.5g,MUV-Port St. Lucie,Verano,MUV,Vape,Cartridge,0.5 g,201.43,8,0.13333,37,0.216216216,33.85571401,167.574286,204.57,0,0,,4.23,25.18,0.831923179,2.79993,5,1,3.73,15.78,0,6,25.38,0
Arizona,Drip Live Extract Badder 1g,Drip Herojuana Badder 1g Live Resin,ZEN-Tempe,TruMed,Drip,Concentrate,Live Extract,1 g,201.41,9,0.15,59,0.152542373,162,39.41,163.09,0,0,,18,22.38,0.195670523,3.15,3,1,4.2,75.6,0,4,72,0
Illinois,Puffco Devices Each,Puffco Pivot Onyx,ZEN-CHI Rogers Park,Puffco,Puffco,Accessories,Devices,,201.4,2,0.03333,5,0.4,130,71.4,59.6,0,0,,65,100.7,0.354518371,0.69993,8,0,0.93,60.45,0,11,715,0
Nevada,Presidential Single Pack Infused Blunt 1.5g,Presidential Grape Infused Blunt 1.5g [1pk],ZEN-Las Vegas (Flamingo),Presidential,Presidential,Pre-Roll,Single Pack,1.5 g,201.4,11,0.18333,54,0.203703704,137.5,63.9,123.1,4,50,53,12.5,18.31,0.317279047,3.84993,4,1,1.13,14.13,21.81857852,2,25,19.63636364
Arizona,Drip Single Pack Infused 0.7g,Drip Caviar Gypsy Soap x Presidential OG Infused Pre-Roll .7g [1pk],ZEN-Phoenix (Emerald),TruMed,Drip,Pre-Roll,Single Pack,0.7 g,201.39,24,0.4,31,0.774193548,162,39.39,170.61,0,0,,6.75,8.39,0.195590645,8.4,16,3,11.2,75.6,0,22,148.5,0
Florida,MUV Candy 0.1g,MÜV Cinnamon Meltaways 100mg [20-Pack],MUV-Titusville,Verano,MUV,Edible,Candy,0.1 g,201.39,20,0.33333,61,0.327868852,11.2328752,190.1571248,213.61,8,6.912538586,52,0.56,10.07,0.944223272,6.99993,7,2,1.33,0.74,24.00024,1,0.56,24.4
Florida,MUV Batteries 510 Battery Each,MÜV 510 Stick Battery Each,MUV-Tampa W Kennedy,Verano,MUV,Accessories,Batteries,,201.38,15,0.25,61,0.245901639,47.34499289,154.0350071,68.62,62,199.5837269,373.3333333,3.16,13.43,0.764897245,5.25,5,2,-55,-173.8,248,-55,-173.8,252.1333333
Ohio,UBGood Spray 0.24g,One Orijin | UBGOOD | Tincture Spray | Citrus Blast Spritz | (239mg),ZEN-Canton,One Orijin,UBGood,Tincture,Spray,0.24 g,201.38,10,0.16667,36,0.277777778,108,93.38,23.62,,,,10.8,20.14,0.463700467,3.50007,6,1,4.67,50.44,,8,86.4,
Florida,MUV Sublingual Dropper 0.6g,MÜV Purple Lemon Punch RSO Tincture 600mg (30mL),MUV-Port Richey,Verano,MUV,Tincture,Sublingual,0.6 g,201.37,9,0.15,61,0.147540984,50.03153159,151.3384684,390.38,1,5.559059065,91,5.56,22.37,0.751544264,3.15,3,1,3.2,17.79,6.666666667,3,16.68,6.777777778
Arizona,Gron Chocolates 0.1g,Gron Mini Bar 1:1 CBN/THC Dark Chocolate 100mg [1pk] Candy,ZEN-Phoenix (Emerald),Gron,Gron,Edible,Chocolates,0.1 g,201.36,32,0.53333,61,0.524590164,153.6,47.76,197.39,29,139.2,159,4.8,6.29,0.237187128,11.19993,11,4,-14.07,-67.54,54.37533985,-14,-67.2,55.28125
Florida,(the) Essence All In One 1g,(the) Essence HYPHEN Wedding Kush Mints Live Rosin AIO 1g,MUV-Apopka,Verano,(the) Essence,Vape,All In One,1 g,201.36,4,0.06667,20,0.2,0,201.36,177.64,20,,19,0,50.34,1,1.40007,4,0,-18.13,0,299.9850007,-14,0,100
Florida,(the) Essence Whole Buds 7g,(the) Essence GG #4 7g,MUV-Kendall,Verano,(the) Essence,Flower,Whole Buds,7 g,201.36,5,0.08333,50,0.1,23.22858302,178.131417,249.89,19,147.1143591,49,4.65,40.27,0.884641523,1.74993,2,1,-16.67,-77.52,228.0091204,-16,-74.4,190
Pennsylvania,Savvy Flower 7g,Savvy Chem Gem #6 7g Flower,ZEN-Pittsburgh McKnight,Verano,Savvy,Flower,Flower,7 g,201.36,5,0.08333,12,0.416666667,162.5,38.86,141.14,28,910,11,32.5,40.27,0.192987684,1.74993,9,1,-25.67,-834.28,336.0134405,-16,-520,67.2
Florida,(the) Essence Cartridge Nectar 0.5g,(the) Essence Nectar GMO Jungle Cake 0.5g,MUV-Orlando,Verano,(the) Essence,Vape,Cartridge,0.5 g,201.36,9,0.15,7,1.285714286,36.6522262,164.7077738,165.39,0,0,,4.07,22.37,0.817976628,3.15,27,1,4.2,17.09,0,36,146.52,0
Florida,MUV Oil Based Dropper 0.6g,MÜV GMO Jungle Cake RSO Tincture 600mg (30mL),MUV-Orlando (Vineland),Verano,MUV,Tincture,Oil Based,0.6 g,201.36,6,0.1,27,0.222222222,34.42754208,166.9324579,193.14,6,34.42754208,26,5.74,33.56,0.82902492,2.1,5,1,-3.2,-18.37,60,0,0,27
Ohio,Camino Candy Gummy 0.1g,Kiva | Camino | Gummies | Wild Berry (20pk) | 100mg,ZEN-Cincinnati,Kiva,Camino,Edible,Candy,0.1 g,201.35,11,0.18333,13,0.846153846,96.8,104.55,46.15,19,167.2,17,8.8,18.3,0.519245096,3.84993,18,1,-13.87,-122.06,103.638248,5,44,22.45454545
Illinois,Smokiez Soft Candy 0.1g,Smokiez Sour Peach Soft Candy 100mg [10pk] Candy,ZEN-Saint Charles,Smokiez,Smokiez,Edible,Candy,0.1 g,201.35,11,0.18333,60,0.183333333,121,80.35,46.15,15,165,35,11,18.3,0.39905637,3.84993,4,1,-9.87,-108.57,81.81966945,-10,-110,81.81818182
Arizona,Select Cartridge 1g,Select Flavor Baja Smash 1g Cartridge,ZEN-Arcadia,Curaleaf,Select,Vape,Cartridge,1 g,201.34,9,0.15,47,0.191489362,114.21,87.13,163.16,10,126.9,46,12.69,22.37,0.432750571,3.15,4,1,-5.8,-73.6,66.66666667,-5,-63.45,52.22222222
Illinois,ZOI Chocolates 0.05g,ZOI Fly-Away Mint Milk Chocolate 50mg [5pk],ZEN-Naperville,ZOI,ZOI,Edible,Chocolates,0.05 g,201.33,19,0.31667,52,0.365384615,99.75,101.58,93.17,0,0,,5.25,10.6,0.504544777,6.65007,8,2,8.87,46.57,0,10,52.5,0
Ohio,Butterfly Effect Luster Pod 1g,Grow Ohio | Butterfly Effect | Luster Pod | Permanent Marker (I) | 1g,ZEN-Canton,Grow Ohio,Butterfly Effect,Vape,Pod,1 g,201.3,8,0.13333,6,1.333333333,120,81.3,42.7,22,330,11,15,25.16,0.403874814,2.79993,28,1,-18.27,-274.05,165.0041251,15,225,16.5
