restockMaster[state],restockMaster[productDescription],restockMaster[productName],restockMaster[location],restockMaster[vendor],restockMaster[brand],restockMaster[primaryCategory],restockMaster[subCategory],restockMaster[productGramsMapped],[SumtransactionItemsTotalBeforeTax],[Quantity],[Qty_Sold___Day],[Days_in_Stock],[Adj_Qty_Sold___Day],[SumtransactionItemsTotalCost],[GP],[SumtransactionItemsTotalDiscount],[SuminventoryQuantity],[SuminventoryCost],[Avg_Inventory_Age],[Avg_Cost],[Avg_Price],[Avg_Margin],[Par],[Par__Adj_],[Weekly_Usage],[Restock_Amt],[Restock__],[DOS],[Adj_Restock_Amt],[Adj_Restock__],[DOS__Adj_]
Florida,Savvy Multi-Pack 5g,Savvy Cherry On Top Barrels 5g [10-Pack],MUV-Deltona,Verano,Savvy,Pre-Roll,Multi-Pack,5 g,129.4,6,0.1,31,0.193548387,32.37754556,97.02245444,175.1,10,53.96257593,30,5.4,21.57,0.749787129,2.1,4,1,-7.2,-38.88,100,-5,-27,51.66666667
Florida,MUV Cartridge 0.5g,MÜV Plus Trop Teeth #2 0.5g,MUV-Clearwater-RVT,Verano,MUV,Vape,Cartridge,0.5 g,129.38,6,0.1,46,0.130434783,27.12908747,102.2509125,115.12,18,81.38726242,45,4.52,21.56,0.790314674,2.1,3,1,-15.2,-68.7,180,-14,-63.28,138
Florida,MUV All In One 0.3g,MÜV Plus Florida Triangle 0.3g,MUV-Fort Pierce,Verano,MUV,Vape,All In One,0.3 g,129.37,8,0.13333,61,0.131147541,20.31342841,109.0565716,116.63,7,20.31342841,95,2.54,16.17,0.842981925,2.79993,3,1,-3.27,-8.31,52.50131253,-3,-7.62,53.375
Michigan,Daily Dose Cartridge 1g,Daily Dose | Cartridge Distillate | Blue Raspberry Haze | 1g (AU),ZEN-Buchanan,Redbud Roots,Daily Dose,Vape,Cartridge,1 g,129.37,18,0.3,26,0.692307692,68.49,60.88,37.13,,,,3.81,7.19,0.470588235,6.3,15,2,8.4,32,,19,72.39,
Pennsylvania,Prime Wellness Live Extract Badder 1g,Prime Wellness Papaya Don #4 Badder 1g Live Resin,ZEN-Washington,Acreage,Prime Wellness,Concentrate,Live Extract,1 g,129.37,5,0.08333,37,0.135135135,72,57.37,73.13,0,0,,14.4,25.87,0.443456752,1.74993,3,1,2.33,33.55,0,4,57.6,0
Maryland,AiroPro Batteries Each,AiroPro V2 Specialty Battery Auto-Draw Ice White,ZEN-Pasadena,SunMed,AiroPro,Accessories,Batteries,,129.36,10,0.16667,24,0.416666667,100,29.36,75.64,0,0,,10,12.94,0.226963513,3.50007,9,1,4.67,46.7,0,12,120,0
Arizona,Gron Candy Gummy 1g,Gron Mega Pearl Strawberry Lemonade 1:1 Gummy 1000mg [10 Pack],ZEN-Arcadia,Gron,Gron,Edible,Candy,1 g,129.35,17,0.28333,55,0.309090909,317.5,-188.15,726.4,10,59,49,18.68,7.61,-1.454580595,5.94993,6,2,-2.07,-38.67,35.29453288,-1,-18.68,32.35294118
Arizona,Grow Sciences Live Extract Badder 1g,Grow Sciences Dulce De Fresa Badder 1g Live Resin,ZEN-Tempe,Grow Sciences,Grow Sciences,Concentrate,Live Extract,1 g,129.35,6,0.1,13,0.461538462,96,33.35,83.65,14,224,12,16,21.56,0.2578276,2.1,10,1,-11.2,-179.2,140,-1,-16,30.33333333
Pennsylvania,Eleven Whole Buds 28g,Eleven Perfect Cell 28g Flower,ZEN-Altoona,Ethos,Eleven,Flower,Whole Buds,28 g,129.35,1,0.01667,46,0.02173913,85,44.35,91.15,4,340,45,85,129.35,0.342868187,0.35007,0,0,-3.53,-300.05,239.9520096,-3,-255,184
Florida,(the) Essence All In One 0.3g,(the) Essence Nectar Trop Teeth #8 0.3g,MUV-Tampa W Kennedy,Verano,(the) Essence,Vape,All In One,0.3 g,129.34,8,0.13333,35,0.228571429,22.88291172,106.4570883,116.66,0,0,,2.86,16.17,0.82307939,2.79993,5,1,3.73,10.67,0,6,17.16,0
Nevada,Pulsar Batteries Auto Draw Each,Pulsar DL 2.0 Pro Battery Auto Draw Blue,ZEN-Reno,High Mountain Imports,Pulsar,Accessories,Batteries,,129.34,5,0.08333,61,0.081967213,72.5,56.84,23.16,11,137.5,292,14.5,25.87,0.439461883,1.74993,2,1,-8.67,-125.72,132.0052802,-9,-130.5,134.2
Florida,Avexia Salts Bath Soak 0.1g,Avexia Lavender Bath Soak 100mg,MUV-Clearwater-RVT,Verano,Avexia,Topical,Salts,0.1 g,129.33,9,0.15,61,0.147540984,6.80980346,122.5201965,147.42,5,4.864145328,94,0.76,14.37,0.947345523,3.15,3,1,-0.8,-0.61,33.33333333,-1,-0.76,33.88888889
New Jersey,Savvy Flower 14g,Savvy Lemon Pastries 14g Smalls,ZEN-Mount Holly,Verano,Savvy,Flower,Flower,14 g,129.33,2,0.03333,19,0.105263158,97.46,31.87,111.67,46,2241.58,18,48.73,64.67,0.246423877,0.69993,2,0,-45.07,-2196.26,1380.138014,-43,-2095.39,437
Arizona,Drip Oil Based Dropper 0.6g,Drip Natural- High THC Dropper 600mg Oil Based,ZEN-Chandler,TruMed,Drip,Tincture,Oil Based,0.6 g,129.32,11,0.18333,28,0.392857143,198,-68.68,96.18,13,234,26,18,11.76,-0.531085679,3.84993,8,1,-7.87,-141.66,70.91038019,-2,-36,33.09090909
Arizona,Select Cartridge 1g,Select Essential Pineapple Express 1g Cartridge,ZEN-Gilbert (VL),Curaleaf,Select,Vape,Cartridge,1 g,129.31,8,0.13333,9,0.888888889,92.72,36.59,153.44,0,0,,11.59,16.16,0.282963421,2.79993,19,1,3.73,43.23,0,25,289.75,0
Nevada,Motivator Multi-Pack Infused 1.5g,Cannavative Motivator Minis Pineapple Icee Infused Pre-Roll 1.5g [3pk],ZEN-Reno,Cannavative,Motivator,Pre-Roll,Multi-Pack,1.5 g,129.3,7,0.11667,27,0.259259259,94.5,34.8,84.2,13,175.5,26,13.5,18.47,0.269141531,2.45007,5,1,-9.73,-131.36,111.4253878,-6,-81,50.14285714
Arizona,Daze Off Small Buds 3.5g,Daze Off Confidence Booster 3.5g Smalls,ZEN-Tempe,Aeriz,Daze Off,Flower,Small Buds,3.5 g,129.29,9,0.15,49,0.183673469,72,57.29,100.21,16,128,48,8,14.37,0.443112383,3.15,4,1,-11.8,-94.4,106.6666667,-11,-88,87.11111111
Florida,Verano Single Pack 0.7g,Verano E85 0.7g [1-Pack],MUV-Palatka,Verano,Verano,Pre-Roll,Single Pack,0.7 g,129.28,17,0.28333,2,8.5,3.792652323,125.4873477,44.97,0,0,,0.22,7.6,0.970663271,5.94993,179,2,7.93,1.74,0,238,52.36,0
New Jersey,Crops Single Pack 1g,CROPS Melonaid 1g [1pk],ZEN-Neptune,Justice Cannabis Co,Crops,Pre-Roll,Single Pack,1 g,129.28,11,0.18333,21,0.523809524,61.93,67.35,41.22,0,0,,5.63,11.75,0.520962252,3.84993,11,1,5.13,28.88,0,15,84.45,0
Illinois,(the) Essence Multi-Pack 2.5g,(the) Essence Yuzu Sour Pre-Roll 2.5g [5pk],ZEN-Prospect Heights,Verano,(the) Essence,Pre-Roll,Multi-Pack,2.5 g,129.27,6,0.1,34,0.176470588,102,27.27,77.73,18,306,33,17,21.55,0.210953818,2.1,4,1,-15.2,-258.4,180,-13,-221,102
Florida,Sweet Supply Single Pack 0.7g,Sweet Supply Ice Cream Candy 0.7g [1-Pack],MUV-Sebastian,Verano,Sweet Supply,Pre-Roll,Single Pack,0.7 g,129.24,34,0.56667,40,0.85,0,129.24,151.26,14,,39,0,3.8,1,11.90007,18,4,1.87,0,24.70573703,10,0,16.47058824
Nevada,Trendi Cartridge 0.5g,Trendi Gastro Mac Live Resin 0.5g Cartridge,ZEN-Apache,Planet 13,Trendi,Vape,Cartridge,0.5 g,129.24,10,0.16667,43,0.23255814,80,49.24,75.76,10,80,42,8,12.92,0.380996595,3.50007,5,1,-5.33,-42.64,59.99880002,-3,-24,43
Arizona,Shango Ground 14g,Shango Social Baked Alaska 14g Ground,ZEN-Phoenix (Cave Creek),Shango,Shango,Flower,Ground,14 g,129.23,5,0.08333,4,1.25,60,69.23,22.27,0,0,,12,25.85,0.535711522,1.74993,26,1,2.33,27.96,0,35,420,0
Pennsylvania,gLeaf Cured Extract Sugar 1g,gLeaf Gush Mints Sugar 1g Cured Resin,ZEN-Pittsburgh Robinson,The Cannabist,gLeaf,Concentrate,Cured Extract,1 g,129.23,5,0.08333,53,0.094339623,12.5,116.73,63.27,0,0,,2.5,25.85,0.903273234,1.74993,2,1,2.33,5.83,0,3,7.5,0
Florida,MUV Cartridge 0.5g,MÜV Plus Trop Teeth #2 0.5g,MUV-Port St. Lucie,Verano,MUV,Vape,Cartridge,0.5 g,129.22,8,0.13333,40,0.2,36.17211663,93.04788337,196.78,16,72.34423326,39,4.52,16.15,0.720073389,2.79993,4,1,-12.27,-55.46,120.0030001,-10,-45.2,80
Florida,MUV Cartridge 1g,MÜV Live Resin Dosi - Dos 1g,MUV-Lutz,Verano,MUV,Vape,Cartridge,1 g,129.22,4,0.06667,7,0.571428571,0,129.22,193.78,20,,6,0,32.31,1,1.40007,12,0,-18.13,0,299.9850007,-4,0,35
Illinois,In House All In One 0.5g,In House Purple Haze 0.5g All-In-One,ZEN-CHI Pilsen,MariMed,In House,Vape,All In One,0.5 g,129.21,6,0.1,16,0.375,63,66.21,53.79,0,0,,10.5,21.54,0.512421639,2.1,8,1,2.8,29.4,0,11,115.5,0
Florida,MUV Cartridge 0.5g,MÜV Plus Robots 0.5g,MUV-Boynton Beach,Verano,MUV,Vape,Cartridge,0.5 g,129.2,5,0.08333,13,0.384615385,17.92336344,111.2766366,74.55,19,85.13597634,12,3.58,25.84,0.861274277,1.74993,8,1,-16.67,-59.68,228.0091204,-8,-28.64,49.4
Florida,MUV Live Extract Resin 1g,MÜV Live Resin Mint Shake 1g,MUV-Bonita Springs,Verano,MUV,Vape,Cartridge,1 g,129.2,3,0.05,35,0.085714286,0,129.2,113.05,0,,,0,43.07,1,1.05,2,0,1.4,0,0,2,0,0
Florida,MUV Live Extract Resin 1g,MÜV Live Resin Pink Certz 1g,MUV-Palatka,Verano,MUV,Vape,Cartridge,1 g,129.2,4,0.06667,61,0.06557377,9.103757511,120.0962425,193.8,0,0,,2.28,32.3,0.929537481,1.40007,1,0,1.87,4.26,0,2,4.56,0
Florida,MUV Oil Based 0.07g,MÜV Ease 1:1 CBD:THC Intimacy Oil 75mg,MUV-Port Orange,Verano,MUV,Topical,Oil Based,0.07 g,129.18,8,0.13333,61,0.131147541,12.04087419,117.1391258,156.82,19,28.59707621,136,1.51,16.15,0.906789951,2.79993,3,1,-15.27,-23.06,142.5035626,-15,-22.65,144.875
Florida,(the) Essence Whole Buds 3.5g,(the) Essence Layered Cake 3.5g,MUV-Titusville,Verano,(the) Essence,Flower,Whole Buds,3.5 g,129.16,6,0.1,4,1.5,0,129.16,172.34,42,,3,0,21.53,1,2.1,32,1,-39.2,0,420,0,0,28
Florida,Edie Parker Batteries Each,Edie Parker Mini-Wand Battery Green,MUV-Port St. Lucie,Verano,Edie Parker,Accessories,Batteries,,129.15,11,0.18333,61,0.180327869,74.25,54.9,68.85,25,168.75,144,6.75,11.74,0.425087108,3.84993,4,1,-19.87,-134.12,136.3661157,-20,-135,138.6363636
Florida,MUV Extract RSO 1g,MÜV  G-Wagon RSO Syringe 1g,MUV-Bradenton-75th,Verano,MUV,Concentrate,Extract,1 g,129.15,5,0.08333,12,0.416666667,26.86205271,102.2879473,149.6,19,170.1263338,11,5.37,25.83,0.792008883,1.74993,9,1,-16.67,-89.52,228.0091204,-7,-37.59,45.6
Maryland,SunMed Growers Multi-Pack 1g,SunMed Purple Punch Pre-Rolls 1.0g Multipack,ZEN-Elkridge,SunMed,SunMed Growers,Pre-Roll,Multi-Pack,1 g,129.15,12,0.2,18,0.666666667,72,57.15,20.85,88,528,17,6,10.76,0.442508711,4.2,14,1,-82.4,-494.4,440,-69,-414,132
West Virginia,(the) Essence Cartridge 0.5g,(the) Essence Strawberry Guava CDT 0.5g Cartridge,ZEN-Charleston WV,Verano,(the) Essence,Vape,Cartridge,0.5 g,129.15,4,0.06667,47,0.085106383,80,49.15,46.6,8,160,46,20,32.29,0.380565234,1.40007,2,0,-6.13,-122.6,119.9940003,-6,-120,94
Arizona,Tru Infusion Baked Goods 0.1g,Tru Infusion  Night Choco Mallow Bites 100mg [10pk],ZEN-Chandler,Nature's Wonder,Tru Infusion,Edible,Baked Goods,0.1 g,129.15,17,0.28333,33,0.515151515,61.2,67.95,82.6,0,0,,3.6,7.6,0.526132404,5.94993,11,2,7.93,28.55,0,14,50.4,0
Nevada,Trendi Cartridge 0.5g,Trendi Tropicana Cookies Live Resin 0.5g Cartridge,ZEN-Apache,Planet 13,Trendi,Vape,Cartridge,0.5 g,129.14,11,0.18333,43,0.255813953,88,41.14,96.36,9,72,42,8,11.74,0.318568995,3.84993,5,1,-3.87,-30.96,49.09180167,-2,-16,35.18181818
Florida,Savvy Pod 2g,Savvy HYPHEN Clementine 2g Pod,MUV-Sebring,Verano,Savvy,Vape,Pod,2 g,129.13,4,0.06667,24,0.166666667,0,129.13,229.87,20,,23,0,32.28,1,1.40007,4,0,-18.13,0,299.9850007,-15,0,120
Massachusetts,Zen Leaf Lighters Each,Zen Leaf Lighter,ZEN-Sharon,Verano,Zen Leaf,Accessories,Lighters,,129.1,78,1.3,34,2.294117647,2.59974,126.50026,26.9,24,0.7999,35,0.03,1.66,0.979862587,27.3,48,9,12.4,0.37,18.46153846,40,1.2,10.46153846
Florida,Savvy Flower 7g,Savvy Sherbert Haze 7g,MUV-Lake City,Verano,Savvy,Flower,Flower,7 g,129.1,4,0.06667,7,0.571428571,30.08549903,99.01450097,51.9,68,511.4534835,6,7.52,32.28,0.766959729,1.40007,12,0,-66.13,-497.3,1019.949003,-52,-391.04,119
Michigan,Fire Styxx Multi-Pack Infused 2g,Fire Styxx Unicorn Tears Infused Pre-Rolls 2g [4pk],ZEN-Buchanan,Choice Labs,Fire Styxx,Pre-Roll,Multi-Pack,2 g,129.1,10,0.16667,53,0.188679245,51,78.1,75.9,2,10.2,52,5.1,12.91,0.604957397,3.50007,4,1,2.67,13.62,11.99976,3,15.3,10.6
Florida,MUV Extract RSO 1g,MÜV Purple Lemon Punch RSO Syringe 1g,MUV-JAX DH,Verano,MUV,Concentrate,Extract,1 g,129.09,4,0.06667,11,0.363636364,36.45750481,92.63249519,93.91,23,209.6306526,6,9.11,32.27,0.71758072,1.40007,8,0,-21.13,-192.49,344.9827509,-13,-118.43,63.25
Florida,On The Rocks Candy 0.1g,On The Rocks Live Rosin Peach Mango [Mint Shake]  100mg [10-Pack],MUV-W Palm Beach OKE,Verano,On The Rocks,Edible,Candy,0.1 g,129.08,6,0.1,2,3,4.591039435,124.4889606,55.42,0,0,,0.77,21.51,0.964432604,2.1,63,1,2.8,2.16,0,84,64.68,0
Connecticut,Affinity Grow Single Pack 1g,Affinity Kronic 47 Pre-Roll 1g [1pk],ZEN-Naugatuck,Affinity Grow,Affinity Grow,Pre-Roll,Single Pack,1 g,129.07,8,0.13333,6,1.333333333,64,65.07,2.93,32,256,5,8,16.13,0.504145038,2.79993,28,1,-28.27,-226.16,240.0060002,5,40,24
Florida,Savvy Flower 7g,Savvy Guava Casquitos 7g,MUV-Ocala,Verano,Savvy,Flower,Flower,7 g,129.06,4,0.06667,2,2,30.66958812,98.39041188,51.94,0,0,,7.67,32.27,0.762361784,1.40007,42,0,1.87,14.34,0,56,429.52,0
New Jersey,Garden Greens Whole Buds 3.5g,Garden Greens Red Hotz 3.5g Flower,ZEN-Mount Holly,Garden Greens,Garden Greens,Flower,Whole Buds,3.5 g,129.06,3,0.05,60,0.05,65.82,63.24,37.44,10,219.4,59,21.94,43.02,0.490004649,1.05,1,0,-8.6,-188.68,200,-9,-197.46,200
Connecticut,Amigos All In One 1g,Amigos Orange Sherbert Live Resin 1g All-In-One,ZEN-Norwich,Connecticut Contract Manufacturing,Amigos,Vape,All In One,1 g,129.05,2,0.03333,1,2,70,59.05,13.45,0,0,,35,64.53,0.457574583,0.69993,42,0,0.93,32.55,0,56,1960,0
Florida,MUV Sublingual Dropper 0.6g,MÜV B-52 Bomber RSO Tincture 600mg (30mL),MUV-Ormond Beach,Verano,MUV,Tincture,Sublingual,0.6 g,129.05,7,0.11667,5,1.4,11.29162983,117.7583702,331.2,0,0,,1.61,18.44,0.9125019,2.45007,29,1,3.27,5.26,0,39,62.79,0
Florida,Savvy Pod 2g,Savvy HYPHEN Watermelon Z 2g Pod,MUV-Winter Springs,Verano,Savvy,Vape,Pod,2 g,129.05,3,0.05,24,0.125,0,129.05,140.2,21,,23,0,43.02,1,1.05,3,0,-19.6,0,420,-17,0,168
Arizona,Tumble Single Pack Infused 1g,Tumble Alien Technology  Infused Pre-Roll 1g [1pk],ZEN-Mesa,Timeless,Tumble,Pre-Roll,Single Pack,1 g,129.04,12,0.2,13,0.923076923,96,33.04,116.96,12,96,12,8,10.75,0.256044637,4.2,19,1,-6.4,-51.2,60,14,112,13
Florida,(the) Essence Single Pack 0.7g,(the) Essence Trop Teeth #8 0.7g [1-Pack],MUV-Port Charlotte,Verano,(the) Essence,Pre-Roll,Single Pack,0.7 g,129.04,30,0.5,6,5,12.8863206,116.1536794,118.46,0,0,,0.43,4.3,0.900137007,10.5,105,4,14,6.02,0,140,60.2,0
Florida,(the) Essence All In One 1g,(the) Essence HYPHEN Yuzu Sour Live Rosin AIO 1g,MUV-Pinellas Park,Verano,(the) Essence,Vape,All In One,1 g,129.03,3,0.05,11,0.272727273,0,129.03,155.22,9,,10,0,43.01,1,1.05,6,0,-7.6,0,180,-1,0,33
Arizona,Drip Live Extract Badder 1g,Drip Herojuana Badder 1g Live Resin,ZEN-Gilbert (VL),TruMed,Drip,Concentrate,Live Extract,1 g,129.02,6,0.1,30,0.2,108,21.02,113.98,0,0,,18,21.5,0.162920477,2.1,4,1,2.8,50.4,0,6,108,0
Florida,MUV Multi-Pack 3.5g,MÜV Trop Teeth #8 3.5g [5-Pack],MUV-Winter Springs,Verano,MUV,Pre-Roll,Multi-Pack,3.5 g,129.02,6,0.1,45,0.133333333,21.356846,107.663154,83.98,42,179.3975064,44,3.56,21.5,0.834468718,2.1,3,1,-39.2,-139.55,420,-38,-135.28,315
Florida,On The Rocks Candy 0.1g,On The Rocks Live Rosin Peach Mango [Wino]  100mg [10-Pack],MUV-Merritt Island,Verano,On The Rocks,Edible,Candy,0.1 g,129.02,8,0.13333,33,0.242424242,0,129.02,116.98,16,,32,0,16.13,1,2.79993,5,1,-12.27,0,120.0030001,-9,0,66
Pennsylvania,Calypso Live Extract Sugar 1g,Calypso Berry Gelatoe Sugar 1g Live Resin,ZEN-Sellersville,Calypso,Calypso,Concentrate,Live Extract,1 g,129.01,5,0.08333,2,2.5,81.8,47.21,65.99,0,0,,16.36,25.8,0.365940625,1.74993,53,1,2.33,38.12,0,70,1145.2,0
Illinois,Breez Pills 0.02g,Breez Extra Strength Sativa 20mg [1pk] Tablets,ZEN-Saint Charles,Contract Canna,Breez,Edible,Pills,0.02 g,129,52,0.86667,50,1.04,52,77,53,1348,1348,49,1,2.48,0.596899225,18.20007,22,6,-1323.73,-1323.73,1555.378633,-1319,-1319,1296.153846
Florida,Edie Parker Cartridge 1g,Edie Parker Maui Mango 1g,MUV-N Miami Bch 19th,Verano,Edie Parker,Vape,Cartridge,1 g,129,3,0.05,61,0.049180328,18.07201847,110.9279815,66.75,11,99.39610156,126,6.02,43,0.859906834,1.05,1,0,-9.6,-57.79,220,-10,-60.2,223.6666667
Ohio,Later Days All In One 2g,Ayr Wellness | Later Days | Disposable | PNK GRP FRT (H) | 2g,ZEN-Cincinnati,Ayr,Later Days,Vape,All In One,2 g,129,2,0.03333,4,0.5,64,65,0,24,768,,32,64.5,0.503875969,0.69993,11,0,-23.07,-738.24,720.0720072,-10,-320,48
Pennsylvania,Kynd Small Buds 7g,KYND Red Bullz 7g Smalls,ZEN-New Kensington,Ayr,Kynd,Flower,Small Buds,7 g,129,2,0.03333,34,0.058823529,56,73,0,18,504,33,28,64.5,0.565891473,0.69993,1,0,-17.07,-477.96,540.0540054,-16,-448,306
Nevada,Mojo Multi-Pack 14g,Mojo Joystick Mango Mintality Pre-Roll 14g [14pk],ZEN-North Las Vegas,Wallflower,Mojo,Pre-Roll,Multi-Pack,14 g,128.99,3,0.05,6,0.5,75,53.99,37.51,0,0,,25,43,0.418559578,1.05,11,0,1.4,35,0,14,350,0
Pennsylvania,Cresco Live Extract Sugar 1g,Cresco™ Strawberry Cream Sugar 1g Live Resin,ZEN-Sellersville,Cresco,Cresco,Concentrate,Live Extract,1 g,128.99,3,0.05,13,0.230769231,50.64,78.35,7.51,9,151.92,12,16.88,43,0.607411427,1.05,5,0,-7.6,-128.29,180,-3,-50.64,39
Illinois,NuEra Candy Gummy 0.1g,nuEra Blueberry Live Resin Gummy 100mg [10pk] Candy,ZEN-Highland Park,NuEra,NuEra,Edible,Candy,0.1 g,128.98,8,0.13333,61,0.131147541,88,40.98,51.02,20,110,5,11,16.12,0.317723678,2.79993,3,1,-16.27,-178.97,150.0037501,-16,-176,152.5
Florida,On The Rocks Candy 0.1g,On The Rocks Live Rosin Sour Apricot Apple  [Mint Shake]  100mg [10-Pack],MUV-Lake City,Verano,On The Rocks,Edible,Candy,0.1 g,128.97,6,0.1,11,0.545454545,3.839555781,125.1304442,55.53,0,0,,0.64,21.5,0.970229078,2.1,11,1,2.8,1.79,0,15,9.6,0
Florida,(the) Essence Cartridge Nectar 0.5g,(the) Essence Nectar Berry Tart 0.5g,MUV-Spring Hill,Verano,(the) Essence,Vape,Cartridge,0.5 g,128.97,5,0.08333,21,0.238095238,22.56201023,106.4079898,74.78,19,85.73563888,20,4.51,25.79,0.825060012,1.74993,5,1,-16.67,-75.18,228.0091204,-12,-54.12,79.8
Florida,MUV  Each,MÜV Toker Short Sleeve Tee XL,MUV-Panama City,Verano,MUV,Apparel,T-Shirt,,128.97,5,0.08333,10,0.5,0,128.97,11.03,0,,,0,25.79,1,1.74993,11,1,2.33,0,0,14,0,0
Arizona,Doja Pak Whole Buds 3.5g,Doja Pak Kalimotxo 3.5g Flower,ZEN-Mesa,Project Packs,Doja Pak,Flower,Whole Buds,3.5 g,128.96,6,0.1,61,0.098360656,135,-6.04,144.04,19,427.5,102,22.5,21.49,-0.046836228,2.1,2,1,-16.2,-364.5,190,-16,-360,193.1666667
West Virginia,Savvy Ground 7g,Savvy GRND Yum Yum 7g Ground,ZEN-Charleston WV,Verano,Savvy,Flower,Ground,7 g,128.95,3,0.05,19,0.157894737,90,38.95,51.8,45,1350,14.5,30,42.98,0.30205506,1.05,3,0,-43.6,-1308,900,-41,-1230,285
Florida,(the) Essence Single Pack 0.7g,(the) Essence Wino #9 0.7g [1-Pack],MUV-Stuart,Verano,(the) Essence,Pre-Roll,Single Pack,0.7 g,128.94,41,0.68333,13,3.153846154,12.30762578,116.6323742,209.31,0,0,,0.3,3.14,0.904547652,14.34993,66,5,19.13,5.74,0,88,26.4,0
Florida,MUV Extract 1g,MÜV Plus Gush Mints CDT Klik 1g,MUV-West Melbourne,Verano,MUV,Concentrate,Extract,1 g,128.94,6,0.1,34,0.176470588,69.13472317,59.80527683,235.56,0,0,,11.52,21.49,0.463822529,2.1,4,1,2.8,32.26,0,5,57.6,0
Arizona,Tru Infusion Baked Goods Brownie 0.1g,Tru Infusion  Brownie Bites Night Brownie 100mg [10pk],ZEN-Chandler,Nature's Wonder,Tru Infusion,Edible,Baked Goods,0.1 g,128.93,20,0.33333,5,4,72,56.93,121.07,0,0,,3.6,6.45,0.441557434,6.99993,84,2,9.33,33.59,0,112,403.2,0
Nevada,Dead Head Rolling Co. Rolling Papers/Cones Each,Dead Head Rolling Co 1 1/4 White Cones [6pk],ZEN-Carson City,Hudson Distribution,Dead Head Rolling Co.,Accessories,Rolling Papers/Cones,,128.93,29,0.48333,61,0.475409836,52.49,76.44,30.28,4,7.24,521,1.81,4.45,0.592879857,10.14993,10,3,9.53,17.25,8.275919144,9,16.29,8.413793103
Nevada,Wyld Candy Gummy 0.25g,Wyld Raspberry Gummy 250mg CBD[10pk],ZEN-Reno,Wyld,Wyld,Edible,Candy,0.25 g,128.92,10,0.16667,27,0.37037037,80,48.92,58.58,10,80,584,8,12.89,0.37946013,3.50007,8,1,-5.33,-42.64,59.99880002,0,0,27
Nevada,Trendi All In One 0.5g,Trendi GMO Live Rosin 0.5g All-In-One,ZEN-North Las Vegas,Planet 13,Trendi,Vape,All In One,0.5 g,128.91,5,0.08333,19,0.263157895,100,28.91,223.59,0,0,,20,25.78,0.224264991,1.74993,6,1,2.33,46.6,0,7,140,0
Nevada,Resin8 Cartridge 1g,Resin8 White Line Mango  1g Cartridge,ZEN-Las Vegas (Flamingo),Cannavative,Resin8,Vape,Cartridge,1 g,128.91,6,0.1,52,0.115384615,81,47.91,42.09,9,121.5,26,13.5,21.49,0.371654643,2.1,2,1,-6.2,-83.7,90,-6,-81,78
Pennsylvania,Standard Farms Whole Buds 1g,Standard Farms Dulce de Fresa x Deep Space 1g Flower,ZEN-Altoona,Standard Farms,Standard Farms,Flower,Whole Buds,1 g,128.91,39,0.65,27,1.444444444,39,89.91,553.59,0,0,,1,3.31,0.697463347,13.65,30,5,18.2,18.2,0,40,40,0
Pennsylvania,(the) Essence Cartridge Nectar 0.5g,(the) Essence Nectar Minty Haze Cured Resin 0.5g Cartridge,ZEN-Pittsburgh McKnight,Verano,(the) Essence,Vape,Cartridge,0.5 g,128.9,12,0.2,20,0.6,195,-66.1,267.1,0,0,,16.25,10.74,-0.512800621,4.2,13,1,5.6,91,0,17,276.25,0
Michigan,Crude Boys Cartridge 1g,Crude Boys Animal Mintz 1g Cartridge,ZEN-Buchanan,Choice Labs,Crude Boys,Vape,Cartridge,1 g,128.9,21,0.35,53,0.396226415,70.91,57.99,70.6,89,303.49,52,3.38,6.14,0.449883631,7.35,8,2,-79.2,-267.7,254.2857143,-78,-263.64,224.6190476
Pennsylvania,Savvy Flower 3.5g,Savvy Obi Wan Kush 3.5g Flower,ZEN-Pittsburgh McKnight,Verano,Savvy,Flower,Flower,3.5 g,128.89,7,0.11667,12,0.583333333,122.5,6.39,109.11,17,297.5,11,17.5,18.41,0.049577159,2.45007,12,1,-13.73,-240.28,145.7101226,-1,-17.5,29.14285714
Connecticut,Lookah Batteries 510 Battery Each,Lookah Bear 510 Battery Variable Voltage Blue Tie Dye,ZEN-Norwich,High Mountain Imports,Lookah,Accessories,Batteries,,128.87,5,0.08333,34,0.147058824,76.55,52.32,28.63,0,0,,15.31,25.77,0.405990533,1.74993,3,1,2.33,35.67,0,4,61.24,0
Pennsylvania,Double Bear Batteries 510 Battery Each,Double Bear Puffmod 3.0 510 Battery Variable Voltage Each,ZEN-Abington,Terrapin,Double Bear,Accessories,Batteries,,128.87,6,0.1,27,0.222222222,6,122.87,84.13,26,26,26,1,21.48,0.953441453,2.1,5,1,-23.2,-23.2,260,-20,-20,117
Illinois,Cresco Cartridge 0.5g,Cresco Labs Slurricrasher Live Resin .5g Cartridge,ZEN-Naperville,Cresco,Cresco,Vape,Cartridge,0.5 g,128.85,4,0.06667,45,0.088888889,72,56.85,65.15,16,288,44,18,32.21,0.44121071,1.40007,2,0,-14.13,-254.34,239.9880006,-14,-252,180
